"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"824","25",1733365797181,"05/12/2024 02:29:57",1733344197181,-6,"04/12/2024 14:29:57",196386,6,"questionnaire-7ac3",NA,41811260,"BLIND",12213754,NA,"complete",NA,"6751071a100df8606b967f48","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x960","1536x791","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"825","26",1733365797181,"05/12/2024 02:29:57",1733344197181,-6,"04/12/2024 14:29:57",196386,6,"questionnaire-7ac3",NA,41811260,"BLIND",12213754,NA,"complete",NA,"6751071a100df8606b967f48","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x960","1536x791","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","I would add a progress bar.",NA,NA,"Comment Box",13,"object-16"
"826","27",1733365797182,"05/12/2024 02:29:57",1733344197182,-6,"04/12/2024 14:29:57",196386,6,"questionnaire-7ac3",NA,41811260,"BLIND",12213754,NA,"complete",NA,"6751071a100df8606b967f48","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x960","1536x791","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"827","28",1733365797182,"05/12/2024 02:29:57",1733344197182,-6,"04/12/2024 14:29:57",196386,6,"questionnaire-7ac3",NA,41811260,"BLIND",12213754,NA,"complete",NA,"6751071a100df8606b967f48","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x960","1536x791","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"828","29",1733365797184,"05/12/2024 02:29:57",1733344197184,-6,"04/12/2024 14:29:57",196386,6,"questionnaire-7ac3",NA,41811260,"BLIND",12213754,NA,"complete",NA,"6751071a100df8606b967f48","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 130.0.0.0","1536x960","1536x791","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",97570,NA,NA,NA,NA
"829","1",1733370631732,"05/12/2024 03:50:31",1733352631732,-5,"04/12/2024 17:50:31",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"830","2",1733370728158,"05/12/2024 03:52:08",1733352728158,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","Yes",NA,"Yes|No","Multiple Choice",1,"object-3"
"831","3",1733370728159,"05/12/2024 03:52:08",1733352728159,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","1",NA,"Yes|No","Multiple Choice",1,"object-3"
"832","4",1733370728159,"05/12/2024 03:52:08",1733352728159,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"833","5",1733370728159,"05/12/2024 03:52:08",1733352728159,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"834","6",1733370728159,"05/12/2024 03:52:08",1733352728159,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","Had lasik done in 2014",NA,NA,"Comment Box",3,"object-5"
"835","7",1733370728160,"05/12/2024 03:52:08",1733352728160,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"836","8",1733370728160,"05/12/2024 03:52:08",1733352728160,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"837","9",1733370728160,"05/12/2024 03:52:08",1733352728160,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"838","10",1733370728161,"05/12/2024 03:52:08",1733352728161,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"839","11",1733370728161,"05/12/2024 03:52:08",1733352728161,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"840","12",1733370728162,"05/12/2024 03:52:08",1733352728162,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"841","13",1733370728162,"05/12/2024 03:52:08",1733352728162,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","No",NA,"Yes|No","Multiple Choice",5,"object-7"
"842","14",1733370728162,"05/12/2024 03:52:08",1733352728162,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","2",NA,"Yes|No","Multiple Choice",5,"object-7"
"843","15",1733370728173,"05/12/2024 03:52:08",1733352728173,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"844","16",1733370728173,"05/12/2024 03:52:08",1733352728173,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"845","17",1733370728174,"05/12/2024 03:52:08",1733352728174,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","N/a",NA,NA,"Comment Box",7,"object-9"
"846","18",1733370728174,"05/12/2024 03:52:08",1733352728174,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","20 in",NA,NA,"Comment Box",8,"object-10"
"847","19",1733370728175,"05/12/2024 03:52:08",1733352728175,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"848","20",1733370728176,"05/12/2024 03:52:08",1733352728176,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"849","21",1733370728176,"05/12/2024 03:52:08",1733352728176,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"850","22",1733370728177,"05/12/2024 03:52:08",1733352728177,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"851","23",1733370728178,"05/12/2024 03:52:08",1733352728178,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"852","24",1733370728179,"05/12/2024 03:52:08",1733352728179,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"853","25",1733370728179,"05/12/2024 03:52:08",1733352728179,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","None",NA,NA,"Comment Box",13,"object-16"
"854","26",1733370728180,"05/12/2024 03:52:08",1733352728180,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"855","27",1733370728181,"05/12/2024 03:52:08",1733352728181,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"856","28",1733370728183,"05/12/2024 03:52:08",1733352728183,-5,"04/12/2024 17:52:08",196386,6,"questionnaire-7ac3",NA,41811505,"BLIND",12213892,NA,"complete",NA,"67511adaf9d2820532323cf0","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",96302,NA,NA,NA,NA
"857","1",1733373191933,"05/12/2024 04:33:11",1733344391933,-8,"04/12/2024 12:33:11",196386,6,"questionnaire-7ac3",NA,41811672,"BLIND",12213971,NA,"complete",NA,"67512422d737a760c8fefaf2","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x559","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"B49","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"858","2",1733373281290,"05/12/2024 04:34:41",1733344481290,-8,"04/12/2024 12:34:41",196386,6,"questionnaire-7ac3",NA,41811672,"BLIND",12213971,NA,"complete",NA,"67512422d737a760c8fefaf2","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x559","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"B49","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","No",NA,"Yes|No","Multiple Choice",1,"object-3"
"859","3",1733373281290,"05/12/2024 04:34:41",1733344481290,-8,"04/12/2024 12:34:41",196386,6,"questionnaire-7ac3",NA,41811672,"BLIND",12213971,NA,"complete",NA,"67512422d737a760c8fefaf2","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x559","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"B49","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","2",NA,"Yes|No","Multiple Choice",1,"object-3"
"860","4",1733373281290,"05/12/2024 04:34:41",1733344481290,-8,"04/12/2024 12:34:41",196386,6,"questionnaire-7ac3",NA,41811672,"BLIND",12213971,NA,"complete",NA,"67512422d737a760c8fefaf2","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x559","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"B49","Yes","Pass","Pass","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
