"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"1183","8",1733335981727,"04/12/2024 18:13:01",1733317981727,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1184","9",1733335981728,"04/12/2024 18:13:01",1733317981728,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1185","10",1733335981728,"04/12/2024 18:13:01",1733317981728,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1186","11",1733335981729,"04/12/2024 18:13:01",1733317981729,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1187","12",1733335981729,"04/12/2024 18:13:01",1733317981729,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1188","13",1733335981729,"04/12/2024 18:13:01",1733317981729,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","other","I am not wearing any of the above",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1189","14",1733335981740,"04/12/2024 18:13:01",1733317981740,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","Yes",NA,"Yes|No","Multiple Choice",5,"object-7"
"1190","15",1733335981740,"04/12/2024 18:13:01",1733317981740,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","1",NA,"Yes|No","Multiple Choice",5,"object-7"
"1191","16",1733335981741,"04/12/2024 18:13:01",1733317981741,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"1192","17",1733335981741,"04/12/2024 18:13:01",1733317981741,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"1193","18",1733335981742,"04/12/2024 18:13:01",1733317981742,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","n/a",NA,NA,"Comment Box",7,"object-9"
"1194","19",1733335981743,"04/12/2024 18:13:01",1733317981743,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","20",NA,NA,"Comment Box",8,"object-10"
"1195","20",1733335981743,"04/12/2024 18:13:01",1733317981743,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"1196","21",1733335981744,"04/12/2024 18:13:01",1733317981744,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"1197","22",1733335981744,"04/12/2024 18:13:01",1733317981744,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"1198","23",1733335981745,"04/12/2024 18:13:01",1733317981745,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"1199","24",1733335981745,"04/12/2024 18:13:01",1733317981745,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"1200","25",1733335981746,"04/12/2024 18:13:01",1733317981746,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"1201","26",1733335981747,"04/12/2024 18:13:01",1733317981747,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","how many times I can blink or not. If having smaller eyes should we try to widen them during calibration.",NA,NA,"Comment Box",13,"object-16"
"1202","27",1733335981748,"04/12/2024 18:13:01",1733317981748,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"1203","28",1733335981749,"04/12/2024 18:13:01",1733317981749,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"1204","29",1733335981750,"04/12/2024 18:13:01",1733317981750,-5,"04/12/2024 08:13:01",196386,6,"questionnaire-ng98",NA,41804956,"BLIND",12211663,NA,"complete",NA,"675098c56a8200bdacc112ed","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1280x720","1280x591","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",118866,NA,NA,NA,NA
"1205","1",1733336379352,"04/12/2024 18:19:39",1733311179352,-7,"04/12/2024 04:19:39",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"1206","2",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","Yes",NA,"Yes|No","Multiple Choice",1,"object-3"
"1207","3",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","1",NA,"Yes|No","Multiple Choice",1,"object-3"
"1208","4",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"1209","5",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"1210","6",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","N/A",NA,NA,"Comment Box",3,"object-5"
"1211","7",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1212","8",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1213","9",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1214","10",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1215","11",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1216","12",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"1217","13",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","Yes",NA,"Yes|No","Multiple Choice",5,"object-7"
"1218","14",1733336434798,"04/12/2024 18:20:34",1733311234798,-7,"04/12/2024 04:20:34",196386,6,"questionnaire-ng98",NA,41805118,"BLIND",12211710,NA,"complete",NA,"67509aa593bbcd9afac2f4a9","computer","Desktop or Laptop","Windows 10","Firefox 133.0","1536x960","1536x798","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB29","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","1",NA,"Yes|No","Multiple Choice",5,"object-7"
